,r,g,b
975,0.5885575610012466,0.6680515189824956,0.45448432944821593
976,0.7115793079686161,0.31955763837287476,0.8160125899398384
977,0.44028772332811517,0.5401265516981467,0.5037258227970391
978,0.42120453836151855,0.3493506323261044,0.1723347428193399
979,0.6061188541870577,0.5238385656026306,0.7517901664860235
980,0.1788353849544169,0.18316632739540822,0.8163564796011823
981,0.9904474677656465,0.17088464865748107,0.2755053864359279
982,0.8695384864991448,0.6354778065522309,0.7510502637903065
983,0.8036561082783144,0.6601982038392298,0.4314950600171095
984,0.3865370827161548,0.9557785791146594,0.29666081212084977
985,0.75831840652252,0.6138337763594153,0.9449565182720645
986,0.9868985645937056,0.4939736028957842,0.8566625707367111
987,0.5886988459489334,0.9884128220064192,0.3920309017250723
988,0.22678455020356042,0.8419658440723821,0.37483744181838774
989,0.38807934973250935,0.8720069346006889,0.9831521300920358
990,0.27118529957762266,0.3056358287381033,0.461254995822221
991,0.5204298189041753,0.37479041185257694,0.4998730956693378
992,0.5230256970903095,0.792622255088265,0.7822340925271343
993,0.5626582858370768,0.5209624154457653,0.3173172727138223
994,0.4810785167290904,0.3527183175585114,0.9625055181913175
995,0.8680833465980841,0.7464051584456792,0.5992630801670059
996,0.4002388151966194,0.2844523381952444,0.6086005408050209
997,0.4942740402131827,0.8253488052576832,0.5720672684364017
998,0.8084340964231039,0.34772400727947955,0.4174987231878263
999,0.8264292446240556,0.41238261781573987,0.9930579226256372
1000,0.7598151793424612,0.3268331739470543,0.607860232281038
1001,0.28573219312007614,0.18629418000365555,0.1702487129750569
1002,0.9951629307020253,0.43916727279652257,0.6232349736996081
1003,0.9798499743851593,0.8509397052341017,0.9922560138041855
1004,0.5978865818855333,0.29280520005933375,0.34201624976212214
1005,0.330753828233677,0.79309452795551,0.7480504449180494
1006,0.22360000081613934,0.7085228679390104,0.6022416090435214
1007,0.8417505662464246,0.19110616250872983,0.5087033798574597
1008,0.4358327215711355,0.17200314616980347,0.9916235386183252
1009,0.853332112725364,0.25973719653004124,0.99863984655558
1010,0.17044455630980557,0.44011007049331996,0.9708442982079756
1011,0.28682143043634317,0.5097085596315802,0.18039753294038033
1012,0.5715997025736685,0.5931516281698679,0.9691212141446955
1013,0.9819992478794175,0.4770426608751342,0.16861761478565093
1014,0.7357415784221718,0.2923623047506307,0.18136163619963264
1015,0.9670608359019284,0.998080258161575,0.36711583567765915
1016,0.28627561771619187,0.800763922724973,0.20575377192216254
1017,0.7769039463910005,0.9948608765989646,0.999146818965976
1018,0.5673885215116803,0.30668046543124805,0.7082346322478127
1019,0.7022443580056869,0.9901155915774958,0.5382324324257445
1020,0.42266936942114997,0.5629988071671576,0.7142839046770788
1021,0.29644441296780893,0.9830459964018967,0.6192503058383089
1022,0.6078012072228017,0.7465748607760158,0.2602279694632583
1023,0.8435179487000346,0.49738271830160147,0.550488985848658
1024,0.8687381287612411,0.7581564687614575,0.8629313390762344
1025,0.7769274177467478,0.497744870585757,0.21638435118078655
1026,0.381024236056586,0.5751027287493009,0.32207957812156507
1027,0.7611028037867076,0.8080975786127156,0.7207449551485339
1028,0.5193844925685789,0.859624917167221,0.33214773263401937
1029,0.9764036055883296,0.16755643606886284,0.6364177034034646
1030,0.17612277782870672,0.9056769613280962,0.7803967825680784
1031,0.9816665943425766,0.9847813259953533,0.7573423820775315
1032,0.9904540770345365,0.3240864587755848,0.7500165245914192
1033,0.6856283626086664,0.16947752094046306,0.810362595687922
1034,0.3389790153835657,0.3619376909735356,0.8339893544054058
1035,0.5560171827422524,0.8345999821460589,0.9782769255344093
1036,0.6467750920341586,0.16956410546951708,0.46857189441947483
1037,0.28298304714472955,0.7067833689510946,0.989117627105115
1038,0.9920366322047877,0.3617947986918358,0.3702043843526135
1039,0.3693115998829025,0.8898066197097689,0.4762341292136446
1040,0.9928406225794564,0.19696193805271744,0.9853253264890993
1041,0.34813117716118636,0.6677718691761358,0.8106723894367551
1042,0.21081114040144405,0.3236505608218982,0.6352015806958038
1043,0.3306698288442133,0.2788588633506416,0.29400552224891513
1044,0.7379143574471799,0.9960683760109511,0.7882245291247192
1045,0.5068199759024788,0.17918641149981407,0.6060686417380903
1046,0.16842041718421275,0.5012091263558207,0.30113365984579027
1047,0.8607289916139842,0.1992054858510994,0.1698947164628859
