,DSC_HFC_120,DSC_TC_120,DSC_HFC_80,DSC_TC_Max,DSC_HFC_Max,DSC_TM_Max,DSC_HFM_Max,DSC_HFM_160,DSC_C_HalfPeak,DSC_M_HalfPeak,DSC_HFC_102,DSC_C_Onset,DSC_M_Onset,DSC_Crystallinity,DSC_fPP,DSC_Melt_Temp
96,0.16563906015664046,122.732,0.0034994167638726834,116.851,2.322,132.613,-2.17,0.0004999166805532428,11.382000000000005,12.462000000000003,0.013740838296066055,122.712,143.295,62.27152320819135,0.0,134.553
97,0.20219851747180836,122.932,0.003666055657390431,117.451,2.815,133.053,-2.646,0.0005832361273121174,9.021999999999991,9.441999999999993,0.008411058593349601,123.012,140.894,66.00026825938568,0.0,135.293
98,0.299466997046385,123.192,0.0011662779073642112,119.072,3.783,132.353,-3.26,0.0004999166805532435,5.981000000000009,7.201000000000008,0.00433044600845718,123.232,138.374,66.5182947206978,0.4684269230769223,133.853
99,0.21935374588992718,123.873,0.004165278240586466,118.672,3.012,132.993,-2.833,0.004665889018496933,7.700999999999993,8.241,0.0016655561570989334,123.913,139.654,64.06669364934119,4.309052884615379,134.893
100,0.17421717403254824,123.552,0.003998667110963007,117.591,2.635,133.513,-2.515,0.004332611231461435,9.301999999999992,9.701999999999998,0.0025816120435033225,123.632,141.174,62.968907411843134,2.7773221153846186,135.713
101,0.1937041810706039,123.672,0.003666055657390433,118.071,2.807,133.213,-2.624,0.004499250124979165,8.361999999999995,9.001999999999995,0.0009993336942593514,123.692,140.294,62.70288192625494,3.837173076923084,135.273
102,0.2480845895998835,123.232,0.004165972337943672,117.951,3.406,132.753,-3.077,0.00016655561570989486,8.882000000000005,9.722000000000008,0.008077947361929814,123.472,141.814,75.32650034129719,0.0,135.993
103,0.2141905218029226,122.992,0.004165972337943672,117.211,3.049,132.533,-2.745,0.0007498750208298618,9.022000000000006,10.261999999999986,0.008411058593349521,123.192,141.174,70.686493805741,0.20450192307692136,135.873
104,0.21002663141017527,122.992,0.004165972337943672,117.171,2.993,133.853,-2.526,0.0004165972337943692,10.701999999999998,12.761999999999986,0.013657560488211108,123.272,144.895,70.38345358361772,0.0,138.234
105,0.2923051055708625,123.412,0.0034994167638726834,118.772,3.789,132.753,-3.188,0.0015830694884186034,7.001000000000005,8.262,0.0025816120435033173,123.672,140.554,69.62852196909948,1.4320326923076905,135.553
106,0.16905394994553993,122.872,0.002999000333222257,116.091,2.677,133.673,-2.246,0.0004999166805532435,9.341999999999999,11.481999999999985,0.008161225169784693,122.872,141.034,64.41818395904448,0.0,136.274
107,0.22687885352441298,122.572,0.003666055657390431,117.431,3.081,131.773,-2.632,0.0019996667222129637,7.7819999999999965,9.461000000000013,0.005662890934136314,122.792,139.774,65.5917017785621,1.7282711538461515,134.553
108,0.2168805199133481,122.492,0.003499416763872686,117.191,2.941,131.853,-2.556,0.001999666722212972,8.24199999999999,9.762,0.006412391204830826,122.692,140.174,65.28992183890242,1.6688394230769188,134.673
109,0.2301283119480085,122.692,0.0033322225924691724,117.791,3.177,132.773,-2.78,0.0009165139143476093,7.341999999999999,8.50099999999999,0.005662890934136314,122.892,140.294,63.099460726470404,0.6034499999999986,134.873
110,0.27481676592132365,123.212,0.0033322225924691698,118.532,3.631,132.133,-2.896,0.0009998333611064855,6.700999999999993,8.900999999999996,0.0036642235456176143,123.372,139.414,67.0311646914853,1.0103596153846166,134.593
111,0.21219185441440386,122.912,0.0033322225924691824,117.511,2.986,132.213,-2.652,0.00091651391434761,8.762,10.141999999999996,0.0076615583226550205,123.092,141.114,67.65985622461615,0.560873076923078,135.413
112,0.2123584100301138,123.052,0.004165972337943672,117.311,3.098,132.833,-2.807,0.00024995834027662214,8.982,10.041999999999987,0.007994669554074867,123.252,141.414,70.17452457337885,0.0,136.174
113,0.19753496023193326,122.852,0.004499250124979166,116.791,2.926,132.733,-2.617,0.0003332777870354957,9.64200000000001,10.801999999999992,0.009576947903318762,123.072,142.055,70.05740273037534,0.0,136.574
114,0.23975680881439115,123.132,0.00483252791201466,117.551,3.452,132.573,-3.065,0.0003332777870354957,8.501999999999995,9.74199999999999,0.007078613667670397,123.392,140.994,75.11173740979929,0.09740192307692089,136.214
115,0.29413721734367126,122.992,0.0033322225924691698,118.592,3.754,131.493,-3.03,0.0013331111481419788,6.220999999999989,7.9809999999999945,0.003914056969182452,123.172,138.614,66.2590020742162,1.2967846153846134,133.733
116,0.2592438158524462,122.832,0.0036654448517160873,118.111,3.386,131.673,-2.83,0.0013331111481419782,7.200999999999993,8.820999999999998,0.005246501894861588,123.052,139.514,66.93265585104501,1.299328846153844,134.113
117,0.2567905349108486,122.712,0.0036654448517160873,117.971,3.381,131.813,-2.872,0.0014164305949008523,7.24199999999999,8.76100000000001,0.005413057510571474,122.992,139.494,67.49523489248824,1.276240384615375,134.473
118,0.2251831924397734,123.112,0.003498833722092631,117.751,3.098,132.413,-2.809,0.0009165139143476112,8.38199999999999,9.541999999999987,0.007078613667670397,123.272,140.734,68.61113475125447,0.565949999999997,135.413
119,0.22051963519989642,123.012,0.0034988337220926286,117.471,3.111,132.533,-2.803,0.0007498750208298638,8.78200000000001,9.841999999999999,0.007911391746219847,123.232,141.074,70.48809761305552,0.37322884615384444,135.853
